http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030610,30610,SAAS
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030626,30626,PDH
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030727,30727,ADC
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030789,30789,GIS
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00030833,30833,MMG
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031120,31120,TFS
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031135,31135,MMF
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031206,31206,LDS
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031237,31237,CUC
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031244,31244,DPC
http://sedar.com/DisplayProfile.do?lang=EN&issuerType=03&issuerNo=00031245,31245,MOG
